Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,SessionID,User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,URL Variable: surveyid,URL Variable: userid,userID,surveyID,age,Branch to different treatments,"הנח שב-1 באוקטובר תקבל את ההודעה הבאה מקופת החולים שלך:  מבוטח יקר,   לקראת החורף הקרב ובא אנו מביאים לידיעתך שהינך זכאי לקבל את החיסון נגד שפעת החל מהיום, ה-1 באוקטובר 2019, ועד ה-31 במרץ 2020. החיסון ניתן נגד זני שפעת אשר מומחי ארגון הבריאות העולמי מעריכים שיהיו פעילים בעונת החורף הקרובה והוא מומלץ על ידי משרד הבריאות.   החיסון ניתן בחינם. ניתן להתחסן במרפאה שלך או בכל אחת ממרפאות הקופה.   בברכת חורף נעים, קופת החולים   כיצד תפעל?","הנח שב-1 באוקטובר תקבל את ההודעה הבאה מקופת החולים שלך:  מבוטח יקר,   לקראת החורף הקרב ובא אנו מביאים לידיעתך שהינך זכאי לקבל את החיסון נגד שפעת החל מהיום, ה-1 באוקטובר 2019, ועד ה-31 במרץ 2020. החיסון ניתן נגד זני שפעת אשר מומחי ארגון הבריאות העולמי מעריכים שיהיו פעילים בעונת החורף הקרובה והוא מומלץ על ידי משרד הבריאות.      בנוסף ממליץ משרד הבריאות להתחסן מוקדם, בתחילת החורף, עד ה-31 בדצמבר, כדי להגביר את יעילות החיסון עבורך ועבור שאר האוכלוסיה.   החיסון ניתן בחינם. ניתן להתחסן במרפאה שלך או בכל אחת ממרפאות הקופה.   בברכת חורף נעים, קופת החולים   כיצד תפעל?","הנח שב-1 באוקטובר תקבל את ההודעה הבאה מקופת החולים שלך:  מבוטח יקר,   לקראת החורף הקרב ובא אנו מביאים לידיעתך שהינך זכאי לקבל את החיסון נגד שפעת החל מהיום, ה-1 באוקטובר 2019, ועד ה-31 במרץ 2020. החיסון ניתן נגד זני שפעת אשר מומחי ארגון הבריאות העולמי מעריכים שיהיו פעילים בעונת החורף הקרובה והוא מומלץ על ידי משרד הבריאות.      בנוסף ממליץ משרד הבריאות להתחסן מוקדם, בתחילת החורף, עד ה-31 בדצמבר, כדי להגביר את יעילות החיסון עבורך ועבור שאר האוכלוסיה.  שים לב: הסיכוי שיאזלו החיסונים במלאי גבוה יותר עבור מי שמתחסן מאוחר, לאחר ה-31 בדצמבר, מאשר עבור מי שמתחסן מוקדם, עד ה- 31 בדצמבר.   החיסון ניתן בחינם. ניתן להתחסן במרפאה שלך או בכל אחת ממרפאות הקופה.   בברכת חורף נעים, קופת החולים   כיצד תפעל?","הנח שב-1 באוקטובר תקבל את ההודעה הבאה מקופת החולים שלך:  מבוטח יקר,   לקראת החורף הקרב ובא אנו מביאים לידיעתך שהינך זכאי לקבל את החיסון נגד שפעת החל מהיום, ה-1 באוקטובר 2019, ועד ה-31 במרץ 2020. החיסון ניתן נגד זני שפעת אשר מומחי ארגון הבריאות העולמי מעריכים שיהיו פעילים בעונת החורף הקרובה והוא מומלץ על ידי משרד הבריאות.      בנוסף ממליץ משרד הבריאות להתחסן מוקדם, בתחילת החורף, עד ה-31 בדצמבר, כדי להגביר את יעילות החיסון עבורך ועבור שאר האוכלוסיה.  שים לב: החיסון חינם למתחסנים מוקדם, עד ה-31 בדצמבר, אך הוא כרוך בעלות של 20 ש״ח למתחסנים מאוחר, לאחר ה-31 בדצמבר.   ניתן להתחסן במרפאה שלך או בכל אחת ממרפאות הקופה.   בברכת חורף נעים, קופת החולים   כיצד תפעל?","הנח שב-1 באוקטובר תקבל את ההודעה הבאה מקופת החולים שלך:  מבוטח יקר,   לקראת החורף הקרב ובא אנו מביאים לידיעתך שהינך זכאי לקבל את החיסון נגד שפעת החל מהיום, ה-1 באוקטובר 2019, ועד ה-31 במרץ 2020. החיסון ניתן נגד זני שפעת אשר מומחי ארגון הבריאות העולמי מעריכים שיהיו פעילים בעונת החורף הקרובה והוא מומלץ על ידי משרד הבריאות.      בנוסף ממליץ משרד הבריאות להתחסן מוקדם, בתחילת החורף, עד ה-31 בדצמבר, כדי להגביר את יעילות החיסון עבורך ועבור שאר האוכלוסיה.  שים לב: מי שמתחסן מוקדם, עד ה-31 בדצמבר, מקבל הטבה בסכום כולל של 20 ש״ח אותה ניתן לנצל לטובת השתתפות עצמית בביקורים אצל רופאים בקופת החולים. לעומת זאת מי שמתחסן מאוחר, לאחר ה-31 בדצמבר, לא מקבל הטבה זו. גם מי שלא מתחסן לא מקבל הטבה זו.   החיסון ניתן בחינם. ניתן להתחסן במרפאה שלך או בכל אחת ממרפאות הקופה.   בברכת חורף נעים, קופת החולים   כיצד תפעל?","לשאלה הקודמת ענית:[question('value'), id='126'][question('value'), id='127'][question('value'), id='128'][question('value'), id='129'][question('value'), id='130'] נא הסבר בקצרה את תשובתך:","מידת ביטחון::עד כמה אתה בטוח לגבי רצונך להתחסן נגד שפעת?  שים לב, איננו שואלים כאן האם אתה רוצה או לא רוצה להתחסן נגד שפעת אלא עד כמה אתה בטוח ביחס לכך.",האם התחסנת נגד שפעת בשנה שעברה?,"כמה פעמים התחסנת נגד שפעת בחמש השנים האחרונות?     (אם אינך זוכר את המספר המדויק, נא סמן את האפשרות שנראית לך הקרובה ביותר למספר האמיתי).",gender,edu,rel,"אחר, פרט::rel",rel_deg,"אחר, פרט::rel_deg",city
115,02/09/2019 2:30:53 pm,02/09/2019 2:34:09 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567423853_5d6cfd6d9f50f7.75375487,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",NA,188.120.137.41,34.720798492432,31.815599441528,Israel,Yavne,02,NA,63fbf8d8ec27cec68d45a1313169a8da,ddc9c472aa72ad7274e6ebdedf22dc39,ddc9c472aa72ad7274e6ebdedf22dc39,63fbf8d8ec27cec68d45a1313169a8da,NA,Control,אתחסן,NA,NA,NA,NA,זה משהו שיכול לעזור ולמנוע,בטוח במידה בינונית,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
116,02/09/2019 2:37:26 pm,02/09/2019 2:39:33 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567424246_5d6cfef640d204.17670413,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,212.199.247.156,34.818599700928,31.896900177002,Israel,Rehovot,02,NA,63fbf8d8ec27cec68d45a1313169a8da,544e9955afedb05d61807287afa9f798,544e9955afedb05d61807287afa9f798,63fbf8d8ec27cec68d45a1313169a8da,NA,Control,אתחסן,NA,NA,NA,NA,הסיכוי לחלות נמוך יותר ואם כן אז המחלה אולי קלה יותר לכן אני מתחסנת,בטוח במידה רבה,כן,4 פעמים,NA,NA,NA,NA,NA,NA,NA
117,02/09/2019 3:26:52 pm,02/09/2019 3:28:48 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567427212_5d6d0a8c9f5366.90575947,"Mozilla/5.0 (Linux; Android 8.0.0; SM-A720F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Mobile Safari/537.36",NA,188.64.206.129,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,fad0cf6126738e24a9ab63cb0a76bbc7,fad0cf6126738e24a9ab63cb0a76bbc7,63fbf8d8ec27cec68d45a1313169a8da,NA,Inventory,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר הסיכוי <strong>שיישארו </strong>חיסונים במלאי גבוה יותר",NA,NA,מעדיפה להתחסן בזמן ולא לחלות בשפעת ולא להגיע למצב שאזל החיסון,בטוח במידה רבה,כן,3 פעמים,NA,NA,NA,NA,NA,NA,NA
119,02/09/2019 3:48:54 pm,02/09/2019 3:50:26 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567428534_5d6d0fb6405820.52967610,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-A105F Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.4 Chrome/67.0.3396.87 Mobile Safari/537.36",NA,213.8.204.40,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,c4e7a72bc214862865407c3b9ae85688,c4e7a72bc214862865407c3b9ae85688,63fbf8d8ec27cec68d45a1313169a8da,NA,Inventory,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר הסיכוי <strong>שיישארו </strong>חיסונים במלאי גבוה יותר",NA,NA,למען ביטחון בריאותי שלי ושל הילדה מעדיפה להתחסן לפני תחילת החורף,בטוח במידה רבה,כן,4 פעמים,NA,NA,NA,NA,NA,NA,NA
120,02/09/2019 4:20:49 pm,02/09/2019 4:22:08 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567430449_5d6d17310d94e4.89602346,"Mozilla/5.0 (Linux; U; Android 8.1.0; he-il; Redmi 6 Build/O11019) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.9.8-g",NA,176.12.200.111,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,1a16c4994b1256d05daa82f3c756329f,1a16c4994b1256d05daa82f3c756329f,63fbf8d8ec27cec68d45a1313169a8da,NA,Inventory,NA,NA,לא אתחסן,NA,NA,אני לא אוהב חיסונים,כלל לא בטוח,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
121,02/09/2019 5:26:35 pm,02/09/2019 5:27:53 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567434395_5d6d269b21ac80.99392314,"Mozilla/5.0 (Linux; U; Android 9; he-il; Redmi Note 7 Build/PKQ1.180904.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.9.7-g",NA,80.246.140.56,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,b06b5541a62ed438f956b662b4e1ec28,b06b5541a62ed438f956b662b4e1ec28,63fbf8d8ec27cec68d45a1313169a8da,NA,Inventory,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר הסיכוי <strong>שיישארו </strong>חיסונים במלאי גבוה יותר",NA,NA,תמיד מתחסן בחורף,בטוח במידה בינונית,כן,פעמיים,NA,NA,NA,NA,NA,NA,NA
122,02/09/2019 5:35:53 pm,02/09/2019 5:37:08 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567434953_5d6d28c96e1f04.27203246,"Mozilla/5.0 (Linux; Android 7.1.1; SAMSUNG SM-J510F Build/NMF26X) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.4 Chrome/67.0.3396.87 Mobile Safari/537.36",NA,5.22.134.85,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,e5a36f88263e2ec6e0bbba955773bd32,e5a36f88263e2ec6e0bbba955773bd32,63fbf8d8ec27cec68d45a1313169a8da,NA,Recommendation,NA,"אתחסן מוקדם, עד ה-31 בדצמבר",NA,NA,NA,על מנת להיות מחוסן טרום החורף,בטוח במידה רבה מאוד,כן,5 פעמים,NA,NA,NA,NA,NA,NA,NA
123,02/09/2019 6:25:59 pm,02/09/2019 6:30:14 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567437959_5d6d3487794bc8.63747920,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,79.183.84.154,34.804000854492,31.963199615479,Israel,Rishon Le Ziyon,02,NA,63fbf8d8ec27cec68d45a1313169a8da,1543843a4723ed2ab08e18053ae6dc5b,1543843a4723ed2ab08e18053ae6dc5b,63fbf8d8ec27cec68d45a1313169a8da,NA,Control,לא אתחסן,NA,NA,NA,NA,לא התחסנתי אף פעם נגד שפעת ולא היה לי אף פעם שפעת,כלל לא בטוח,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
124,02/09/2019 10:24:29 pm,02/09/2019 10:26:08 pm,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567452269_5d6d6c6db3db37.30873572,"Mozilla/5.0 (Linux; U; Android 8.1.0; he-il; Redmi 5 Plus Build/OPM1.171019.019) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.9.7-g",NA,79.176.2.6,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,9c09c2a8b83f7dc0cab6838f11e0f1a1,9c09c2a8b83f7dc0cab6838f11e0f1a1,63fbf8d8ec27cec68d45a1313169a8da,NA,Cost,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר החיסון ניתן בחינם",NA,עדיף בחינם להתחסן,בטוח במידה רבה,כן,פעם אחת,NA,NA,NA,NA,NA,NA,NA
125,03/09/2019 8:31:42 am,03/09/2019 8:33:16 am,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567488702_5d6dfabe7e22d8.19978350,"Mozilla/5.0 (Linux; Android 7.0; SM-G9300) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.101 Mobile Safari/537.36",NA,77.126.51.111,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,4be642296a8ce9d82551ce21decb9d09,4be642296a8ce9d82551ce21decb9d09,63fbf8d8ec27cec68d45a1313169a8da,NA,Benefit,NA,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, ואקבל את ההטבה על סך 20 ש״ח",עדיף כמה שיותר מהר,בטוח במידה רבה,כן,5 פעמים,NA,NA,NA,NA,NA,NA,NA
126,03/09/2019 9:29:03 am,03/09/2019 9:31:47 am,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567492143_5d6e082f7469b7.97527570,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,5.29.208.225,34.804000854492,31.963199615479,Israel,Rishon Le Zion,02,NA,63fbf8d8ec27cec68d45a1313169a8da,c1844ef341c5f075b6f0fa465643dbbc,c1844ef341c5f075b6f0fa465643dbbc,63fbf8d8ec27cec68d45a1313169a8da,NA,Inventory,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר הסיכוי <strong>שיישארו </strong>חיסונים במלאי גבוה יותר",NA,NA,יש לי מחלות רקע והחיסון מאוד חיוני עבורי,בטוח במידה רבה מאוד,כן,פעמיים,NA,NA,NA,NA,NA,NA,NA
127,03/09/2019 9:29:10 am,03/09/2019 9:30:31 am,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567492150_5d6e0836ac28a5.86480244,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,84.229.26.170,34.91960144043,32.436401367188,Israel,Hadera,04,NA,63fbf8d8ec27cec68d45a1313169a8da,c94aefb6b7800866cce90ccf22d392e4,c94aefb6b7800866cce90ccf22d392e4,63fbf8d8ec27cec68d45a1313169a8da,NA,Recommendation,NA,"אתחסן מוקדם, עד ה-31 בדצמבר",NA,NA,NA,עדיף מוקדם ממאוחר ולפני ההתקררות הראשונה,בטוח במידה רבה,כן,פעמיים,NA,NA,NA,NA,NA,NA,NA
128,03/09/2019 9:29:17 am,03/09/2019 9:31:12 am,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567492157_5d6e083d277c72.56926675,"Mozilla/5.0 (Linux; U; Android 9; he-il; Redmi 7 Build/PKQ1.181021.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/10.9.7-g",NA,188.117.216.120,22.945499420166,40.63809967041,Greece,Thessaloníki,13,NA,63fbf8d8ec27cec68d45a1313169a8da,ef93e960ea2beed6cffcee37340e5322,ef93e960ea2beed6cffcee37340e5322,63fbf8d8ec27cec68d45a1313169a8da,NA,Recommendation,NA,"אתחסן מוקדם, עד ה-31 בדצמבר",NA,NA,NA,כדאי ורצוי. העיקר שיעזור,בטוח במידה בינונית,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
129,03/09/2019 9:29:37 am,03/09/2019 9:30:24 am,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567492176_5d6e0850eb3386.19259519,"Mozilla/5.0 (Linux; Android 9; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",NA,109.253.178.22,34.888301849365,32.150798797607,Israel,Hod Hasharon,02,NA,63fbf8d8ec27cec68d45a1313169a8da,f480325bda747d87f4a205ad44dd0d51,f480325bda747d87f4a205ad44dd0d51,63fbf8d8ec27cec68d45a1313169a8da,NA,Benefit,NA,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, ואקבל את ההטבה על סך 20 ש״ח",מגיע לי בטוח,בטוח במידה רבה,לא,פעם אחת,NA,NA,NA,NA,NA,NA,NA
131,03/09/2019 9:30:13 am,03/09/2019 9:31:30 am,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567492213_5d6e087585c467.38368994,"Mozilla/5.0 (Linux; Android 7.0; SM-N920C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",NA,93.173.248.72,34.812198638916,32.082099914551,Israel,Ramat Gan,05,NA,63fbf8d8ec27cec68d45a1313169a8da,ccc6608992c6947d111d6b4f251e6943,ccc6608992c6947d111d6b4f251e6943,63fbf8d8ec27cec68d45a1313169a8da,NA,Inventory,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר הסיכוי <strong>שיישארו </strong>חיסונים במלאי גבוה יותר",NA,NA,מעדיף להתחסן אם עבר זה ללא עלות,בטוח במידה רבה,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
132,03/09/2019 9:30:25 am,03/09/2019 9:32:48 am,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567492225_5d6e08811717c3.46816442,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3309.6 Safari/537.36",NA,147.234.21.1,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,454c2ed74922e07eece878168d7af5e2,454c2ed74922e07eece878168d7af5e2,63fbf8d8ec27cec68d45a1313169a8da,NA,Inventory,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר הסיכוי <strong>שיישארו </strong>חיסונים במלאי גבוה יותר",NA,NA,אם להתחסן - אז לפני חורף,בטוח במידה בינונית,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
133,03/09/2019 9:30:24 am,03/09/2019 9:31:37 am,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567492224_5d6e0880728d77.47055117,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",NA,2.52.77.124,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,ba9ff15b29ac3e69f23fc50add7efd5b,ba9ff15b29ac3e69f23fc50add7efd5b,63fbf8d8ec27cec68d45a1313169a8da,NA,Cost,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר החיסון ניתן בחינם",NA,"אני שוקל להתחסן גם ככה, אם אם אפשר לעשות זאת בחינם מה טוב",בטוח במידה רבה,לא,פעמיים,NA,NA,NA,NA,NA,NA,NA
134,03/09/2019 9:30:32 am,03/09/2019 9:31:28 am,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567492232_5d6e0888ad1a89.77851095,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",NA,80.230.61.240,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,b07480be959d7c6c936cc10a6d129da1,b07480be959d7c6c936cc10a6d129da1,63fbf8d8ec27cec68d45a1313169a8da,NA,Control,אתחסן,NA,NA,NA,NA,אתחסן נגד שפעת,בטוח במידה רבה מאוד,כן,5 פעמים,NA,NA,NA,NA,NA,NA,NA
135,03/09/2019 9:30:31 am,03/09/2019 9:32:12 am,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567492231_5d6e08872317b9.58686780,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",NA,84.108.145.24,34.98210144043,32.81600189209,Israel,Haifa,04,NA,63fbf8d8ec27cec68d45a1313169a8da,8d7d8ee069cb0cbbf816bbb65d56947e,8d7d8ee069cb0cbbf816bbb65d56947e,63fbf8d8ec27cec68d45a1313169a8da,NA,Cost,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר החיסון ניתן בחינם",NA,עדיף מוקדם בדגל שעוד לא הגיע היורף,בטוח במידה בינונית,לא,פעמיים,NA,NA,NA,NA,NA,NA,NA
136,03/09/2019 9:30:27 am,03/09/2019 9:32:39 am,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567492227_5d6e0883174ef9.26139902,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-J730F Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.4 Chrome/67.0.3396.87 Mobile Safari/537.36",NA,185.120.125.33,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,618716622db9e9227e4a112f8756079d,618716622db9e9227e4a112f8756079d,63fbf8d8ec27cec68d45a1313169a8da,NA,Cost,NA,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר החיסון ניתן בחינם",NA,אני רוצה להתכסן ומעדיף לחסוך את ה 20 שקלים,בטוח במידה רבה מאוד,כן,3 פעמים,NA,NA,NA,NA,NA,NA,NA
137,03/09/2019 9:30:39 am,03/09/2019 9:31:26 am,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567492239_5d6e088f6e5551.97004629,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/71.0.3578.141 Safari/534.24 XiaoMi/MiuiBrowser/10.9.7-g",NA,80.230.17.12,35.008899688721,32.266201019287,Israel,Tayibe,02,NA,63fbf8d8ec27cec68d45a1313169a8da,fe9c314c75c0853d9b5d270841d2ca0a,fe9c314c75c0853d9b5d270841d2ca0a,63fbf8d8ec27cec68d45a1313169a8da,NA,Control,אתחסן,NA,NA,NA,NA,כי זה חשוב לי מאוד,בטוח במידה רבה,כן,5 פעמים,NA,NA,NA,NA,NA,NA,NA
138,03/09/2019 9:30:37 am,03/09/2019 9:32:24 am,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567492237_5d6e088d76d569.35599275,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,109.186.186.159,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,6612ae10917db88ffb364fa769f765e0,6612ae10917db88ffb364fa769f765e0,63fbf8d8ec27cec68d45a1313169a8da,NA,Inventory,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר הסיכוי <strong>שיישארו </strong>חיסונים במלאי גבוה יותר",NA,NA,"חשוב לי להתחסן,אעשה זאת לפני שיאזל המלאי.",בטוח במידה רבה מאוד,כן,5 פעמים,NA,NA,NA,NA,NA,NA,NA
139,03/09/2019 9:30:36 am,03/09/2019 9:32:06 am,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567492236_5d6e088c397501.24329949,"Mozilla/5.0 (Linux; Android 9; Mi A2 Lite) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36",NA,109.253.218.70,34.766700744629,32.066699981689,Israel,Tel Aviv,05,NA,63fbf8d8ec27cec68d45a1313169a8da,1d4dfecb00766052d19ed9986a2c3a8a,1d4dfecb00766052d19ed9986a2c3a8a,63fbf8d8ec27cec68d45a1313169a8da,NA,Recommendation,NA,"אתחסן מוקדם, עד ה-31 בדצמבר",NA,NA,NA,כדי למנוע לחץ במערכת,בטוח במידה רבה מאוד,כן,5 פעמים,NA,NA,NA,NA,NA,NA,NA
140,03/09/2019 9:30:58 am,03/09/2019 9:32:56 am,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567492258_5d6e08a2ce2c82.31793679,"Mozilla/5.0 (Linux; Android 9; TA-1012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36",NA,178.221.162.253,20.538900375366,45.388301849365,Serbia,Lazarevo,00,NA,63fbf8d8ec27cec68d45a1313169a8da,b1efc77a988278d499c62c594ca65d0f,b1efc77a988278d499c62c594ca65d0f,63fbf8d8ec27cec68d45a1313169a8da,NA,Inventory,NA,NA,"אתחסן מוקדם, עד ה-31 בדצמבר, כאשר הסיכוי <strong>שיישארו </strong>חיסונים במלאי גבוה יותר",NA,NA,עדיף ככה בהקדם,בטוח במידה רבה מאוד,כן,3 פעמים,NA,NA,NA,NA,NA,NA,NA
141,03/09/2019 9:31:06 am,03/09/2019 9:32:24 am,Complete,NA,NA,NA,Hebrew,https://www.panel4all.co.il/pages/waiting_surveys.html,1567492266_5d6e08aa301563.38303960,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",NA,77.138.236.87,34.836700439453,32.165798187256,Israel,Herzliya,05,NA,63fbf8d8ec27cec68d45a1313169a8da,09da82441a5b614abd0175e3ee34e9a4,09da82441a5b614abd0175e3ee34e9a4,63fbf8d8ec27cec68d45a1313169a8da,NA,Control,אתחסן,NA,NA,NA,NA,מניעת מחלות עתידית,בטוח במידה רבה,לא,אף פעם,NA,NA,NA,NA,NA,NA,NA
